timestamp,dist_real_cm,dist_sensor_cm
1771609175.59617,30,29.18
1771609175.62123,30,29.21
1771609175.64631,30,29.15
1771609175.67137,30,29.11
1771609175.69644,30,29.24
1771609175.72149,30,29.17
1771609175.74657,30,29.12
1771609175.77161,30,29.18
1771609175.79667,30,29.12
1771609175.82173,30,29.21
1771609175.84674,30,29.2
1771609175.87185,30,29.17
1771609175.89692,30,29.16
1771609175.92198,30,29.21
1771609175.94699,30,29.12
1771609175.97210,30,29.18
1771609175.99718,30,29.2
1771609176.02224,30,29.18
1771609176.04729,30,29.14
1771609176.07235,30,29.19
1771609176.09743,30,29.21
1771609176.12248,30,29.22
1771609176.14754,30,29.18
1771609176.17260,30,29.22
1771609176.19766,30,29.21
1771609176.22272,30,29.17
1771609176.24848,30,29.17
1771609176.27286,30,29.16
1771609176.29791,30,29.23
1771609176.32300,30,29.16
1771609176.34807,30,29.13
1771609176.37318,30,29.17
1771609176.39821,30,29.2
1771609176.42328,30,29.17
1771609176.44834,30,29.2
1771609176.47340,30,29.14
1771609176.49845,30,29.16
1771609176.52353,30,29.15
1771609176.54858,30,29.19
1771609176.57364,30,29.2
1771609176.59870,30,29.25
1771609176.62377,30,29.16
1771609176.64886,30,29.09
1771609176.67390,30,29.18
1771609176.69898,30,29.14
1771609176.72403,30,29.12
1771609176.74909,30,29.15
1771609176.77415,30,29.18
1771609176.79920,30,29.12
1771609176.82427,30,29.13
1771609176.84933,30,29.23
1771609176.87439,30,29.19
1771609176.89946,30,29.18
1771609176.92452,30,29.15
1771609176.94958,30,29.19
1771609176.97464,30,29.23
1771609176.99970,30,29.2
1771609177.02478,30,29.18
1771609177.04984,30,29.23
1771609177.07489,30,29.15
1771609177.09998,30,29.1
1771609177.12506,30,29.19
1771609177.15010,30,29.21
1771609177.17515,30,29.08
1771609177.20021,30,29.2
1771609177.22527,30,29.14
1771609177.25033,30,29.21
1771609177.27539,30,29.21
1771609177.30045,30,29.14
1771609177.32551,30,29.05
1771609177.35057,30,29.17
1771609177.37563,30,29.17
1771609177.40070,30,29.21
1771609177.42576,30,29.14
1771609177.45082,30,29.13
1771609177.47588,30,29.17
1771609177.50094,30,29.18
1771609177.52602,30,29.22
1771609177.55108,30,29.15
1771609177.57614,30,29.18
1771609177.60120,30,29.17
1771609177.62625,30,29.14
1771609177.65126,30,29.12
1771609177.67638,30,29.19
1771609177.70145,30,29.18
1771609177.72650,30,29.24
1771609177.75156,30,29.19
1771609177.77662,30,29.2
1771609177.80168,30,29.2
1771609177.82674,30,29.19
1771609177.85183,30,29.16
1771609177.87688,30,29.13
1771609177.90195,30,29.18
1771609177.92700,30,29.1
1771609177.95208,30,29.14
1771609177.97714,30,29.21
1771609178.00221,30,29.2
1771609178.02727,30,29.23
1771609178.05234,30,29.22
1771609178.07739,30,29.19
1771609178.10246,30,29.22
1771609178.12751,30,29.16
1771609178.15257,30,29.21
1771609178.17763,30,29.14
1771609178.20269,30,29.15
1771609178.22776,30,29.18
1771609178.25282,30,29.23
1771609178.27801,30,29.16
1771609178.30301,30,29.14
1771609178.32814,30,29.23
1771609178.35319,30,29.21
1771609178.37825,30,29.13
1771609178.40332,30,29.14
1771609178.42839,30,29.17
1771609178.45344,30,29.15
1771609178.47851,30,29.16
1771609178.50351,30,29.25
1771609178.52864,30,29.17
1771609178.55369,30,29.11
1771609178.57875,30,29.12
1771609178.60381,30,29.2
1771609178.62887,30,29.14
1771609178.65394,30,29.17
1771609178.67899,30,29.1
1771609178.70407,30,29.23
1771609178.72912,30,29.18
1771609178.75419,30,29.23
1771609178.77926,30,29.12
1771609178.80431,30,29.17
1771609178.82937,30,29.17
1771609178.85444,30,29.16
1771609178.87949,30,29.14
1771609178.90457,30,29.2
1771609178.92962,30,29.18
1771609178.95468,30,29.11
1771609178.97974,30,29.25
1771609179.00480,30,29.1
1771609179.02988,30,29.25
1771609179.05493,30,29.18
1771609179.07999,30,29.14
1771609179.10507,30,29.19
1771609179.13015,30,29.15
1771609179.15519,30,29.14
1771609179.18025,30,29.2
1771609179.20531,30,29.17
1771609179.23037,30,29.19
1771609179.25543,30,29.14
1771609179.28049,30,29.14
1771609179.30555,30,29.12
1771609179.33060,30,29.15
1771609179.35567,30,29.17
1771609179.38073,30,29.17
1771609179.40580,30,29.1
1771609179.43086,30,29.16
1771609179.45587,30,29.19
1771609179.48098,30,29.12
1771609179.50604,30,29.19
1771609179.53111,30,29.19
1771609179.55617,30,29.18
1771609179.58125,30,29.2
1771609179.60631,30,29.17
1771609179.63136,30,29.2
1771609179.65642,30,29.23
1771609179.68152,30,29.2
1771609179.70658,30,29.11
1771609179.73162,30,29.11
1771609179.75668,30,29.18
1771609179.78174,30,29.17
1771609179.80680,30,29.23
1771609179.83187,30,29.13
1771609179.85693,30,29.15
1771609179.88199,30,29.15
1771609179.90705,30,29.15
1771609179.93211,30,29.12
1771609179.95717,30,29.13
1771609179.98227,30,29.19
1771609180.00731,30,29.14
1771609180.03238,30,29.2
1771609180.05986,30,29.14
1771609180.08491,30,29.2
1771609180.10997,30,29.15
1771609180.13503,30,29.16
1771609180.16009,30,29.17
1771609180.18515,30,29.17
1771609180.21025,30,29.16
1771609180.23529,30,29.09
1771609180.26038,30,29.22
1771609180.28545,30,29.2
1771609180.31050,30,29.21
1771609180.33556,30,29.16
1771609180.36066,30,29.23
1771609180.38573,30,29.23
1771609180.41079,30,29.1
1771609180.43587,30,29.21
1771609180.46090,30,29.15
1771609180.48596,30,29.21
1771609180.51108,30,29.16
1771609180.53611,30,29.17
1771609180.56117,30,29.16
1771609180.58626,30,29.2
1771609180.61134,30,29.15
1771609180.63640,30,29.16
1771609180.66146,30,29.14
1771609180.68656,30,29.14
1771609180.71159,30,29.14
1771609180.73664,30,29.13
1771609180.76171,30,29.15
1771609180.78677,30,29.18
1771609180.81183,30,29.18
1771609180.83692,30,29.14
1771609180.86196,30,29.22
1771609180.88704,30,29.17
1771609180.91213,30,29.2
1771609180.93719,30,29.12
1771609180.96225,30,29.16
1771609180.98733,30,29.21
1771609181.01240,30,29.24
1771609181.03747,30,29.2
1771609181.06253,30,29.17
1771609181.08760,30,29.19
1771609181.11264,30,29.14
1771609181.13770,30,29.2
1771609181.16280,30,29.17
1771609181.18786,30,29.26
1771609181.21290,30,29.14
1771609181.23796,30,29.22
1771609181.26306,30,29.19
1771609181.28810,30,29.18
1771609181.31316,30,29.19
1771609181.33825,30,29.15
1771609181.36331,30,29.18
1771609181.38836,30,29.12
1771609181.41345,30,29.17
1771609181.43849,30,29.18
1771609181.46355,30,29.19
1771609181.48868,30,29.14
1771609181.51373,30,29.1
1771609181.53881,30,29.19
1771609181.56387,30,29.18
1771609181.58893,30,29.16
1771609181.61398,30,29.15
1771609181.63904,30,29.16
1771609181.66412,30,29.09
1771609181.68917,30,29.23
1771609181.71426,30,29.2
1771609181.73931,30,29.21
1771609181.76436,30,29.2
1771609181.78947,30,29.15
1771609181.81450,30,29.12
1771609181.83956,30,29.13
1771609181.86462,30,29.17
1771609181.88968,30,29.13
1771609181.91476,30,29.2
1771609181.93984,30,29.16
1771609181.96489,30,29.2
1771609181.98994,30,29.15
1771609182.01500,30,29.14
1771609182.04006,30,29.17
1771609182.06513,30,29.22
1771609182.09018,30,29.16
1771609182.11525,30,29.2
1771609182.14031,30,29.2
1771609182.16537,30,29.2
1771609182.19048,30,29.16
1771609182.21551,30,29.18
1771609182.24052,30,29.15
1771609182.26563,30,29.17
1771609182.29069,30,29.13
1771609182.31575,30,29.2
1771609182.34081,30,29.19
1771609182.36588,30,29.17
1771609182.39088,30,29.15
1771609182.41600,30,29.13
1771609182.44105,30,29.14
1771609182.46612,30,29.2
1771609182.49117,30,29.22
1771609182.51623,30,29.19
1771609182.54129,30,29.16
1771609182.56635,30,29.13
1771609182.59141,30,29.18
1771609182.61648,30,29.22
1771609182.64154,30,29.19
1771609182.66659,30,29.23
1771609182.69165,30,29.16
1771609182.71672,30,29.18
1771609182.74177,30,29.23
1771609182.76683,30,29.22
1771609182.79189,30,29.17
1771609182.81695,30,29.21
1771609182.84203,30,29.15
1771609182.86708,30,29.1
1771609182.89214,30,29.19
1771609182.91721,30,29.17
1771609182.94228,30,29.16
1771609182.96733,30,29.15
1771609182.99239,30,29.18
1771609183.01745,30,29.19
1771609183.04251,30,29.19
1771609183.06758,30,29.2
1771609183.09264,30,29.24
1771609183.11770,30,29.22
1771609183.14276,30,29.16
1771609183.16847,30,38.97
1771609183.19294,30,29.13
1771609183.21801,30,29.23
1771609183.24308,30,29.18
1771609183.26814,30,29.17
1771609183.29319,30,29.19
1771609183.31826,30,29.18
1771609183.34335,30,29.16
1771609183.36843,30,29.15
1771609183.39349,30,29.19
1771609183.41856,30,29.21
1771609183.44363,30,29.2
1771609183.46870,30,29.14
1771609183.49377,30,29.21
1771609183.51883,30,29.15
1771609183.54390,30,29.17
1771609183.56897,30,29.16
1771609183.59403,30,29.2
1771609183.61910,30,29.16
1771609183.64417,30,29.17
1771609183.66924,30,29.2
1771609183.69431,30,29.17
1771609183.71938,30,29.19
1771609183.74444,30,29.15
1771609183.76951,30,28.96
1771609183.79458,30,29.22
1771609183.81965,30,29.18
1771609183.84472,30,29.13
1771609183.86979,30,29.15
1771609183.89485,30,29.18
1771609183.91992,30,29.09
1771609183.94499,30,29.17
1771609183.97006,30,29.19
1771609183.99512,30,29.1
1771609184.02020,30,29.18
1771609184.04527,30,29.17
1771609184.07034,30,29.22
1771609184.09540,30,29.11
1771609184.12047,30,29.18
1771609184.14554,30,29.18
1771609184.17061,30,29.21
1771609184.19568,30,29.18
1771609184.22074,30,29.15
1771609184.24579,30,29.09
1771609184.27085,30,29.13
1771609184.29595,30,29.15
1771609184.32099,30,29.18
1771609184.34605,30,29.2
1771609184.37122,30,29.13
1771609184.39625,30,29.13
1771609184.42133,30,29.16
1771609184.44638,30,29.18
1771609184.47144,30,29.2
1771609184.49650,30,29.16
1771609184.52156,30,29.18
1771609184.54663,30,29.2
1771609184.57168,30,29.13
1771609184.59674,30,29.21
1771609184.62180,30,29.14
1771609184.64687,30,29.16
1771609184.67193,30,29.19
1771609184.69698,30,29.12
1771609184.72209,30,29.23
1771609184.74717,30,29.18
1771609184.77221,30,29.2
1771609184.79727,30,29.19
1771609184.82233,30,29.18
1771609184.84743,30,29.2
1771609184.87247,30,29.2
1771609184.89752,30,29.13
1771609184.92258,30,29.15
1771609184.94764,30,29.16
1771609184.97270,30,29.18
1771609184.99776,30,29.22
1771609185.02282,30,29.1
1771609185.04791,30,29.19
1771609185.07295,30,29.2
1771609185.09802,30,29.11
1771609185.12308,30,29.17
1771609185.14814,30,29.19
1771609185.17319,30,29.14
1771609185.19830,30,29.17
1771609185.22335,30,29.19
1771609185.24842,30,29.17
1771609185.27347,30,29.19
1771609185.29852,30,29.12
1771609185.32359,30,29.2
1771609185.34865,30,29.18
1771609185.37370,30,29.16
1771609185.39877,30,29.12
1771609185.42383,30,29.23
1771609185.44892,30,29.23
1771609185.47396,30,29.12
1771609185.49902,30,29.17
1771609185.52410,30,29.12
1771609185.54917,30,29.1
1771609185.57422,30,29.2
1771609185.59928,30,29.18
1771609185.62434,30,29.2
1771609185.64942,30,29.13
1771609185.67446,30,29.19
1771609185.69953,30,29.21
1771609185.72459,30,29.18
1771609185.74965,30,29.15
1771609185.77471,30,29.15
1771609185.79977,30,29.2
1771609185.82483,30,29.17
1771609185.84993,30,29.19
1771609185.87496,30,29.09
1771609185.90002,30,29.17
1771609185.92508,30,29.21
1771609185.95014,30,29.19
1771609185.97522,30,29.17
1771609186.00029,30,29.18
1771609186.02536,30,29.17
1771609186.05051,30,29.24
1771609186.07555,30,29.18
1771609186.10062,30,29.16
1771609186.12571,30,29.18
1771609186.15077,30,29.09
1771609186.17585,30,29.18
1771609186.20090,30,29.17
1771609186.22595,30,29.17
1771609186.25102,30,29.17
1771609186.27608,30,29.13
1771609186.30113,30,29.19
1771609186.32619,30,29.16
1771609186.35124,30,29.17
1771609186.37633,30,29.18
1771609186.40138,30,29.21
1771609186.42643,30,29.09
1771609186.45151,30,29.17
1771609186.47655,30,29.15
1771609186.50162,30,29.21
1771609186.52667,30,29.19
1771609186.55174,30,29.23
1771609186.57679,30,29.2
1771609186.60185,30,29.22
1771609186.62691,30,29.19
1771609186.65198,30,29.17
1771609186.67704,30,29.1
1771609186.70210,30,29.16
1771609186.72719,30,29.21
1771609186.75223,30,29.12
1771609186.77728,30,29.14
1771609186.80234,30,29.15
1771609186.82740,30,29.21
1771609186.85249,30,29.13
1771609186.87756,30,29.17
1771609186.90263,30,29.22
1771609186.92769,30,29.17
1771609186.95276,30,29.23
1771609186.97783,30,29.13
1771609187.00289,30,29.25
1771609187.02796,30,29.17
1771609187.05300,30,29.19
1771609187.07806,30,29.21
1771609187.10311,30,29.13
1771609187.12819,30,29.18
1771609187.15324,30,29.13
1771609187.17832,30,29.23
1771609187.20342,30,29.15
1771609187.22844,30,29.15
1771609187.25355,30,29.11
1771609187.27862,30,29.19
1771609187.30369,30,29.17
1771609187.32873,30,29.17
1771609187.35383,30,29.16
1771609187.37890,30,29.14
1771609187.40397,30,29.14
1771609187.42901,30,29.14
1771609187.45408,30,29.21
1771609187.47915,30,29.2
1771609187.50423,30,29.18
1771609187.52926,30,29.19
1771609187.55432,30,29.1
1771609187.57938,30,29.15
1771609187.60444,30,29.19
1771609187.62950,30,29.17
1771609187.65457,30,29.14
1771609187.67963,30,29.14
1771609187.70471,30,29.13
1771609187.72976,30,29.19
1771609187.75482,30,29.14
1771609187.77988,30,29.22
1771609187.80494,30,29.16
1771609187.83004,30,29.19
1771609187.85510,30,29.15
1771609187.88015,30,29.17
1771609187.90519,30,29.16
1771609187.93025,30,29.14
1771609187.95531,30,29.16
1771609187.98037,30,29.18
1771609188.00543,30,29.11
1771609188.03049,30,29.19
1771609188.05557,30,29.11
1771609188.08062,30,29.2
1771609188.10567,30,29.17
1771609188.13073,30,29.17
1771609188.15580,30,29.18
1771609188.18085,30,29.2
1771609188.20591,30,29.23
1771609188.23097,30,29.17
1771609188.25606,30,29.2
1771609188.28110,30,29.23
1771609188.30618,30,29.14
1771609188.33123,30,29.19
1771609188.35627,30,29.16
1771609188.38133,30,29.22
1771609188.40639,30,29.16
1771609188.43145,30,29.12
1771609188.45654,30,29.15
1771609188.48158,30,29.18
1771609188.50663,30,29.14
1771609188.53170,30,29.11
1771609188.55677,30,29.17
1771609188.58182,30,29.12
1771609188.60688,30,29.19
1771609188.63231,30,35.38
1771609188.65703,30,29.12
1771609188.68209,30,29.2
1771609188.70716,30,29.16
1771609188.73223,30,29.14
1771609188.75731,30,29.16
1771609188.78237,30,29.18
1771609188.80744,30,29.22
1771609188.83250,30,29.18
1771609188.85757,30,27.19
1771609188.88262,30,29.24
1771609188.90769,30,29.21
1771609188.93273,30,29.21
1771609188.95778,30,29.14
1771609188.98285,30,29.15
1771609189.00793,30,29.24
1771609189.03298,30,29.21
1771609189.05806,30,29.18
1771609189.08310,30,29.13
1771609189.10818,30,29.23
1771609189.13323,30,29.2
1771609189.15828,30,29.14
1771609189.18334,30,29.12
1771609189.20844,30,29.2
1771609189.23347,30,29.18
1771609189.25862,30,29.13
1771609189.28369,30,29.1
1771609189.30876,30,29.19
1771609189.33382,30,29.17
1771609189.35888,30,29.14
1771609189.38395,30,29.15
1771609189.40899,30,29.25
1771609189.43410,30,29.2
1771609189.45917,30,29.16
1771609189.48421,30,29.15
1771609189.50935,30,30.5
1771609189.53432,30,29.09
1771609189.55938,30,29.17
1771609189.58447,30,29.2
1771609189.60951,30,29.08
1771609189.63457,30,29.19
1771609189.65966,30,29.14
1771609189.68469,30,29.15
1771609189.70977,30,29.16
1771609189.73485,30,29.13
1771609189.75992,30,29.21
1771609189.78499,30,29.22
1771609189.81006,30,29.14
1771609189.83513,30,29.14
1771609189.86020,30,29.21
1771609189.88527,30,29.22
1771609189.91040,30,30.22
1771609189.93540,30,29.16
1771609189.96047,30,29.13
1771609189.98553,30,29.14
1771609190.01061,30,29.11
1771609190.03568,30,29.14
1771609190.06075,30,29.18
1771609190.08582,30,29.22
1771609190.11086,30,29.16
1771609190.13597,30,29.11
1771609190.16102,30,29.15
1771609190.18607,30,29.15
1771609190.21115,30,29.16
1771609190.23634,30,29.15
1771609190.26139,30,29.18
1771609190.28643,30,29.09
1771609190.31149,30,29.18
1771609190.33654,30,29.15
1771609190.36162,30,29.22
1771609190.38668,30,29.19
1771609190.41173,30,29.15
1771609190.43679,30,29.2
1771609190.46189,30,29.19
1771609190.48695,30,29.1
1771609190.51202,30,29.11
1771609190.53708,30,29.11
1771609190.56215,30,29.21
1771609190.58721,30,29.14
1771609190.61228,30,29.14
1771609190.63734,30,29.16
1771609190.66242,30,29.14
1771609190.68748,30,29.17
1771609190.71255,30,29.18
1771609190.73761,30,29.16
1771609190.76267,30,29.2
1771609190.78774,30,29.21
1771609190.81282,30,29.24
1771609190.83792,30,29.85
1771609190.86295,30,29.18
1771609190.88802,30,29.18
1771609190.91308,30,29.17
1771609190.93815,30,29.15
1771609190.96322,30,29.23
1771609190.98829,30,29.14
1771609191.01336,30,29.23
1771609191.03842,30,29.18
1771609191.06349,30,29.2
1771609191.08856,30,29.17
1771609191.11362,30,29.13
1771609191.13869,30,29.22
1771609191.16374,30,29.18
1771609191.18885,30,29.19
1771609191.21390,30,29.13
1771609191.23897,30,29.14
1771609191.26412,30,29.11
1771609191.28914,30,29.17
1771609191.31412,30,29.14
1771609191.33923,30,29.18
1771609191.36429,30,29.13
1771609191.38935,30,29.18
1771609191.41441,30,29.21
1771609191.43948,30,29.17
1771609191.46448,30,29.21
1771609191.48960,30,29.16
1771609191.51466,30,29.17
1771609191.53972,30,29.13
1771609191.56478,30,29.19
1771609191.58984,30,29.2
1771609191.61490,30,29.17
1771609191.63995,30,29.17
1771609191.66502,30,29.16
1771609191.69008,30,29.17
1771609191.71522,30,29.11
1771609191.74025,30,29.16
1771609191.76531,30,29.22
1771609191.79036,30,29.18
1771609191.81542,30,29.2
1771609191.84048,30,29.18
1771609191.86554,30,29.2
1771609191.89060,30,29.17
1771609191.91566,30,29.12
1771609191.94074,30,29.24
1771609191.96579,30,29.11
1771609191.99084,30,29.12
1771609192.01590,30,29.16
1771609192.04096,30,29.13
1771609192.06604,30,29.12
1771609192.09109,30,29.22
1771609192.11615,30,29.13
1771609192.14120,30,29.11
1771609192.16627,30,29.14
1771609192.19137,30,29.18
1771609192.21640,30,29.2
1771609192.24145,30,29.11
1771609192.26651,30,29.19
1771609192.29158,30,29.13
1771609192.31664,30,29.24
1771609192.34169,30,29.15
1771609192.36675,30,29.14
1771609192.39182,30,29.18
1771609192.41687,30,29.18
1771609192.44193,30,29.19
1771609192.46699,30,29.12
1771609192.49206,30,29.18
1771609192.51711,30,29.17
1771609192.54217,30,29.16
1771609192.56723,30,29.19
1771609192.59229,30,29.18
1771609192.61734,30,29.18
1771609192.64240,30,29.15
1771609192.66745,30,29.18
1771609192.69251,30,29.19
1771609192.71757,30,29.21
1771609192.74263,30,29.18
1771609192.76769,30,29.17
1771609192.79274,30,29.17
1771609192.81780,30,29.2
1771609192.84286,30,29.19
1771609192.86792,30,29.22
1771609192.89297,30,29.12
1771609192.91803,30,29.21
1771609192.94310,30,29.24
1771609192.96816,30,29.22
1771609192.99321,30,29.2
1771609193.01827,30,29.19
1771609193.04333,30,29.18
1771609193.06839,30,29.17
1771609193.09344,30,29.15
1771609193.11852,30,29.23
1771609193.14357,30,29.17
1771609193.16864,30,29.23
1771609193.19372,30,29.2
1771609193.21879,30,29.21
1771609193.24383,30,29.13
1771609193.26889,30,29.17
1771609193.29399,30,29.15
1771609193.31905,30,29.21
1771609193.34409,30,29.11
1771609193.36914,30,29.14
1771609193.39420,30,29.15
1771609193.41926,30,29.16
1771609193.44432,30,29.12
1771609193.46939,30,29.14
1771609193.49445,30,29.14
1771609193.51951,30,29.23
1771609193.54458,30,29.11
1771609193.56964,30,29.17
1771609193.59470,30,29.25
1771609193.61976,30,29.14
1771609193.64484,30,29.2
1771609193.66989,30,29.18
1771609193.69496,30,29.18
1771609193.72002,30,29.17
1771609193.74507,30,29.14
1771609193.77014,30,29.17
1771609193.79519,30,29.18
1771609193.82025,30,29.14
1771609193.84535,30,29.13
1771609193.87040,30,29.17
1771609193.89546,30,29.17
1771609193.92052,30,29.17
1771609193.94559,30,29.01
1771609193.97066,30,29.1
1771609193.99571,30,29.2
1771609194.02080,30,29.22
1771609194.04587,30,29.23
1771609194.07093,30,29.2
1771609194.09599,30,29.14
1771609194.12107,30,29.17
1771609194.14615,30,29.21
1771609194.17125,30,29.22
1771609194.19628,30,29.17
1771609194.22133,30,29.13
1771609194.24644,30,29.11
1771609194.27150,30,29.2
1771609194.29655,30,29.11
1771609194.32160,30,29.14
1771609194.34671,30,29.16
1771609194.37174,30,29.23
1771609194.39683,30,29.2
1771609194.42188,30,29.19
1771609194.44696,30,29.19
1771609194.47207,30,29.19
1771609194.49711,30,29.13
1771609194.52217,30,29.21
1771609194.54728,30,29.12
1771609194.57234,30,29.18
1771609194.59739,30,29.13
1771609194.62245,30,29.16
1771609194.64753,30,28.86
1771609194.67260,30,29.19
1771609194.69767,30,29.15
1771609194.72276,30,29.2
1771609194.74786,30,29.22
1771609194.77293,30,29.2
1771609194.79797,30,29.17
1771609194.82302,30,29.13
1771609194.84810,30,29.23
1771609194.87316,30,29.19
1771609194.89821,30,29.15
1771609194.92328,30,29.12
1771609194.94834,30,29.17
1771609194.97340,30,29.12
1771609194.99847,30,29.16
1771609195.02352,30,29.15
1771609195.04858,30,29.14
1771609195.07366,30,29.16
1771609195.09871,30,29.22
1771609195.12378,30,29.18
1771609195.14885,30,29.1
1771609195.17391,30,29.14
1771609195.19899,30,29.14
1771609195.22407,30,29.26
1771609195.24918,30,29.21
1771609195.27424,30,29.21
1771609195.29932,30,29.12
1771609195.32439,30,29.21
1771609195.34946,30,29.21
1771609195.37453,30,29.17
1771609195.39960,30,29.2
1771609195.42467,30,29.24
1771609195.44974,30,29.2
1771609195.47482,30,29.22
1771609195.49985,30,29.17
1771609195.52491,30,29.11
1771609195.54999,30,29.21
1771609195.57505,30,29.13
1771609195.60013,30,29.17
1771609195.62520,30,29.18
1771609195.65049,30,32.91
1771609195.67534,30,29.13
1771609195.70041,30,29.2
1771609195.72548,30,29.18
1771609195.75056,30,29.18
1771609195.77562,30,29.17
1771609195.80069,30,29.1
1771609195.82575,30,29.17
1771609195.85092,30,30.8
1771609195.87585,30,29.24
1771609195.90092,30,29.12
1771609195.92598,30,29.11
1771609195.95106,30,29.13
1771609195.97612,30,29.19
1771609196.00119,30,29.18
1771609196.02626,30,29.16
1771609196.05133,30,29.14
1771609196.07640,30,29.18
1771609196.10147,30,29.15
1771609196.12654,30,29.18
1771609196.15161,30,29.21
1771609196.17668,30,29.15
1771609196.20175,30,29.16
1771609196.22681,30,29.23
1771609196.25187,30,29.25
1771609196.27693,30,29.12
1771609196.30199,30,29.13
1771609196.32706,30,29.15
1771609196.35213,30,29.21
1771609196.37720,30,29.15
1771609196.40226,30,29.18
1771609196.42733,30,29.2
1771609196.45239,30,29.19
1771609196.47746,30,29.15
1771609196.50253,30,29.17
1771609196.52759,30,29.17
1771609196.55267,30,29.14
1771609196.57774,30,29.22
1771609196.60280,30,29.11
1771609196.62790,30,29.22
1771609196.65298,30,29.12
1771609196.67804,30,29.12
1771609196.70311,30,29.17
1771609196.72818,30,29.2
1771609196.75326,30,29.18
1771609196.77832,30,29.16
1771609196.80340,30,29.15
1771609196.82846,30,29.11
1771609196.85354,30,28.81
1771609196.87861,30,29.15
1771609196.90367,30,29.18
1771609196.92874,30,29.25
1771609196.95382,30,29.15
1771609196.97889,30,29.18
1771609197.00395,30,29.18
1771609197.02902,30,29.19
1771609197.05410,30,29.18
1771609197.07916,30,29.15
1771609197.10423,30,29.17
1771609197.12930,30,29.13
1771609197.15438,30,29.22
1771609197.17944,30,29.14
1771609197.20452,30,29.15
1771609197.22959,30,29.12
1771609197.25466,30,29.22
1771609197.27971,30,29.23
1771609197.30476,30,29.21
1771609197.32991,30,29.16
1771609197.35497,30,29.14
1771609197.38000,30,29.13
1771609197.40508,30,29.12
1771609197.43012,30,29.11
1771609197.45520,30,29.17
1771609197.48027,30,29.16
1771609197.50535,30,29.22
1771609197.53040,30,29.19
1771609197.55549,30,29.2
1771609197.58054,30,29.12
1771609197.60560,30,29.15
1771609197.63067,30,29.22
1771609197.65574,30,29.17
1771609197.68079,30,29.15
1771609197.70588,30,29.21
1771609197.73093,30,29.17
1771609197.75598,30,29.13
1771609197.78104,30,29.19
1771609197.80610,30,29.14
1771609197.83116,30,29.19
1771609197.85624,30,29.19
1771609197.88130,30,29.15
1771609197.90635,30,29.17
1771609197.93143,30,29.13
1771609197.95649,30,29.2
1771609197.98155,30,29.21
1771609198.00663,30,29.18
1771609198.03168,30,29.21
1771609198.05675,30,29.14
1771609198.08181,30,29.17
1771609198.10687,30,29.2
1771609198.13194,30,29.19
1771609198.15702,30,29.16
1771609198.18208,30,29.12
1771609198.20716,30,29.15
1771609198.23220,30,29.23
1771609198.25727,30,29.22
1771609198.28233,30,29.18
1771609198.30741,30,29.22
1771609198.33246,30,29.16
1771609198.35754,30,28.89
1771609198.38260,30,29.16
1771609198.40766,30,29.21
1771609198.43271,30,29.15
1771609198.45780,30,29.17
1771609198.48285,30,29.14
1771609198.50791,30,29.15
1771609198.53297,30,29.21
1771609198.55804,30,29.2
1771609198.58310,30,29.13
1771609198.60818,30,29.15
1771609198.63324,30,29.23
1771609198.65831,30,29.19
1771609198.68336,30,29.21
1771609198.70843,30,29.1
1771609198.73352,30,29.03
1771609198.75859,30,29.1
1771609198.78363,30,29.21
1771609198.80869,30,29.17
1771609198.83375,30,29.15
1771609198.85883,30,29.17
1771609198.88389,30,29.19
1771609198.90896,30,29.2
1771609198.93402,30,29.2
1771609198.95908,30,29.09
1771609198.98414,30,29.13
1771609199.00922,30,29.14
1771609199.03427,30,29.15
1771609199.05939,30,29.2
1771609199.08444,30,29.11
1771609199.10949,30,29.14
1771609199.13457,30,29.22
1771609199.15965,30,28.96
1771609199.18472,30,29.15
1771609199.20980,30,29.15
1771609199.23490,30,29.18
1771609199.25997,30,29.12
1771609199.28504,30,29.19
1771609199.31010,30,29.14
1771609199.33517,30,29.19
1771609199.36026,30,29.16
1771609199.38532,30,29.16
1771609199.41038,30,29.17
1771609199.43545,30,29.17
1771609199.46052,30,29.25
1771609199.48559,30,29.23
1771609199.51065,30,29.14
1771609199.53572,30,29.21
1771609199.56080,30,29.17
1771609199.58586,30,29.12
1771609199.61093,30,29.19
1771609199.63599,30,29.13
1771609199.66108,30,29.19
1771609199.68614,30,29.21
1771609199.71120,30,29.22
1771609199.73627,30,29.22
1771609199.76132,30,29.16
1771609199.78637,30,29.16
1771609199.81145,30,29.17
1771609199.83650,30,29.18
1771609199.86158,30,29.18
1771609199.88665,30,29.16
1771609199.91170,30,29.15
1771609199.93676,30,29.16
1771609199.96183,30,29.23
1771609199.98689,30,29.15
1771609200.01195,30,29.16
1771609200.03700,30,29.15
1771609200.06207,30,29.13
1771609200.08714,30,29.2
1771609200.11221,30,29.18
1771609200.13727,30,29.21
1771609200.16233,30,29.18
1771609200.18741,30,29.19
1771609200.21246,30,29.21
1771609200.23751,30,29
1771609200.26258,30,29.14
1771609200.28766,30,29.22
1771609200.31271,30,29.13
1771609200.33777,30,29.22
1771609200.36283,30,29.15
1771609200.38790,30,29.23
1771609200.41295,30,29.16
1771609200.43801,30,29.17
1771609200.46308,30,29.16
1771609200.48818,30,29.21
1771609200.51322,30,29.15
1771609200.53827,30,29.11
1771609200.56334,30,29.2
1771609200.58840,30,29.22
